PriceHub;TradeDate;WtdAvgPrice;Change;DailyVolumeMWh;NumberTrades;NumberCounterparties
ABC;1/5/2012;26.87;-0.65;26400;28;16
ABC;1/6/2012;27.31;0.44;11600;25;16
ABC;1/9/2012;29;1.69;17200;37;17
ABC;1/10/2012;29.85;0.85;17200;41;17
ABC;1/11/2012;28.65;-1.2;28000;34;15
ABC;1/12/2012;26.7;-1.95;15600;35;18
ABC;1/13/2012;27.68;0.98;24800;30;17
ABC;1/17/2012;27.45;-0.23;10800;25;16
ABC;1/18/2012;27.64;0.19;9200;23;16
ABC;1/19/2012;25.8;-1.84;16800;20;13
ABC;1/20/2012;25.01;-0.79;9200;23;19
ABC;1/23/2012;27.36;2.35;8400;20;15
ABC;1/24/2012;25.19;-2.17;8400;20;16
ABC;1/25/2012;24.97;-0.22;9200;22;15
ABC;1/26/2012;24.78;-0.19;12000;15;12
ABC;1/27/2012;25.82;1.04;6000;15;13
ABC;1/30/2012;26.38;0.56;5600;14;10
ABC;1/31/2012;24.72;-1.66;6400;15;9
ABC;2/1/2012;25.44;0.72;2800;7;9
ABC;2/2/2012;25;-0.44;8800;11;9
ABC;2/3/2012;26.46;1.46;5200;12;9
ABC;2/6/2012;26.6;0.14;3200;8;8
ABC;2/7/2012;27.71;1.11;4800;11;10
ABC;2/8/2012;27.32;-0.39;4400;11;10
ABC;2/9/2012;25.9;-1.42;8000;10;9
ABC;2/10/2012;25.98;0.08;4000;10;12
ABC;2/13/2012;27.47;1.49;6400;16;12
ABC;2/14/2012;26.79;-0.68;5600;14;9
ABC;2/15/2012;27.2;0.41;4000;5;6
ABC;2/16/2012;24.17;-3.03;3600;9;7
ABC;2/17/2012;27.2;3.03;8000;10;11
ABC;2/21/2012;25.38;-1.82;2400;6;7
ABC;2/22/2012;25.25;-0.13;4000;10;10
ABC;2/23/2012;23.9;-1.35;11200;13;13
ABC;2/24/2012;26.5;2.6;4800;11;12
ABC;2/27/2012;27.48;0.98;8800;15;11
ABC;2/28/2012;26.69;-0.79;4800;11;8
ABC;2/29/2012;25.49;-1.2;8400;18;13
ABC;3/1/2012;24.21;-1.28;18400;20;15
ABC;3/2/2012;24.92;0.71;6000;13;10
ABC;3/5/2012;23.08;-1.84;8400;20;13
ABC;3/6/2012;22.81;-0.27;8800;21;13
ABC;3/7/2012;22.46;-0.35;10000;24;13
ABC;3/8/2012;21.64;-0.82;16000;19;15
ABC;3/9/2012;22.46;0.82;6800;17;11
ABC;3/12/2012;22.63;0.17;6800;16;15
ABC;3/13/2012;22.75;0.12;8800;22;14
ABC;3/14/2012;22.47;-0.28;7200;18;13
ABC;3/15/2012;21.5;-0.97;14400;17;13
ABC;3/19/2012;24.02;-0.01;4400;11;11
ABC;3/20/2012;23.94;-0.08;3200;8;8
ABC;3/21/2012;24.28;0.34;3200;8;8
ABC;3/22/2012;21.88;-2.4;11200;13;10
ABC;3/23/2012;21.1;-0.78;2000;5;5
ABC;3/26/2012;21.59;0.49;6000;14;12
ABC;3/27/2012;22.04;0.45;5200;12;9
ABC;3/28/2012;20.61;-1.43;6400;15;9
ABC;3/29/2012;20.35;-0.26;18400;21;11
ABC;3/30/2012;20.49;0.14;9600;23;9
ABC;4/2/2012;20.93;0.44;17600;42;12
ABC;4/3/2012;21.42;0.49;39200;41;16
ABC;4/4/2012;21.2;-0.22;36800;33;11
ABC;4/5/2012;22.64;1.44;18800;46;13
ABC;4/9/2012;21.09;-1.55;22000;51;17
ABC;4/10/2012;20.77;-0.32;12800;30;12
ABC;4/11/2012;21.15;0.38;11200;27;13
ABC;4/12/2012;21.25;0.1;8000;10;8
ABC;4/13/2012;21.13;-0.12;12800;29;13
ABC;4/16/2012;22.06;0.93;12000;29;12
ABC;4/17/2012;21.36;-0.7;14000;33;14
ABC;4/18/2012;22.39;1.03;12000;30;14
ABC;4/19/2012;23.87;1.48;18400;23;15
ABC;4/20/2012;25.67;1.8;14800;27;15
ABC;4/23/2012;22.75;-2.92;15200;34;15
ABC;4/24/2012;21.09;-1.66;12800;29;11
ABC;4/25/2012;20.17;-0.92;9600;24;13
ABC;4/26/2012;19.65;-0.52;24000;30;16
ABC;4/27/2012;19.55;-0.1;14400;29;14
ABC;4/30/2012;20.75;1.2;7600;16;11
ABC;5/1/2012;21.68;0.93;17600;38;16
ABC;5/2/2012;21.96;0.28;22800;38;15
ABC;5/3/2012;23.53;1.57;30400;32;14
ABC;5/4/2012;26.1;2.57;16800;35;16
ABC;5/7/2012;25.92;-0.18;27200;62;21
ABC;5/8/2012;26.07;0.15;21200;50;19
ABC;5/9/2012;27.07;1;18000;41;18
ABC;5/10/2012;27.04;-0.03;26400;30;17
ABC;5/11/2012;30.78;3.74;15600;37;16
ABC;5/14/2012;30.75;-0.03;12000;25;11
ABC;5/15/2012;28.78;-1.97;14000;32;16
ABC;5/16/2012;29.32;0.54;10000;21;12
ABC;5/17/2012;27.64;-1.68;16800;19;11
ABC;5/18/2012;30.69;3.05;8000;19;11
ABC;5/21/2012;28.52;-2.17;6800;14;10
ABC;5/22/2012;29.38;0.86;6000;15;10
ABC;5/23/2012;25.98;-3.4;12800;14;9
ABC;5/24/2012;23.64;-2.34;2800;7;9
ABC;5/25/2012;28.58;4.94;2400;3;6
ABC;5/29/2012;27.72;-0.86;3600;8;6
ABC;5/30/2012;29.76;2.04;12800;31;17
ABC;5/31/2012;30.38;0.62;36000;38;17
ABC;6/1/2012;28.69;-1.69;17200;39;17
ABC;6/4/2012;25.85;-2.84;10000;25;13
ABC;6/5/2012;25.68;-0.17;13200;30;16
ABC;6/6/2012;28;2.32;14000;33;15
ABC;6/7/2012;24.74;-3.26;25600;32;15
ABC;6/8/2012;28.23;3.49;12000;26;14
ABC;6/11/2012;28.75;0.52;15600;39;19
ABC;6/12/2012;27.87;-0.88;18400;46;17
ABC;6/13/2012;28.61;0.74;14400;32;16
ABC;6/14/2012;28.74;0.13;34400;41;19
ABC;6/15/2012;33.45;4.71;13200;30;13
ABC;6/18/2012;31.74;-1.71;10400;26;10
ABC;6/19/2012;30.8;-0.94;9200;21;12
ABC;6/20/2012;32.09;1.29;14400;31;15
ABC;6/21/2012;27.89;-4.2;16000;18;9
ABC;6/22/2012;28.79;0.9;11600;29;17
ABC;6/25/2012;29.34;0.55;9200;23;13
ABC;6/26/2012;30.27;0.93;6000;15;11
ABC;6/27/2012;31.5;1.23;6400;14;14
ABC;6/28/2012;31.5;0;19200;22;15
ABC;6/29/2012;36.06;4.56;10800;24;14
ABC;7/2/2012;29.61;-6.45;14800;35;18
ABC;7/3/2012;27.8;-1.81;6400;15;9
ABC;7/5/2012;33.03;5.23;12000;15;11
ABC;7/6/2012;38.33;5.3;7200;18;11
ABC;7/9/2012;39.39;1.06;12000;30;15
ABC;7/10/2012;39.4;0.01;13200;31;15
ABC;7/11/2012;39.13;-0.27;13600;34;17
ABC;7/12/2012;33.21;-5.92;16000;20;13
ABC;7/13/2012;31.65;-1.56;8000;20;11
ABC;7/16/2012;27.57;-4.08;13200;32;16
ABC;7/17/2012;30.03;2.46;16000;40;15
ABC;7/18/2012;30.38;0.35;12800;30;15
ABC;7/19/2012;28.82;-1.56;28000;34;15
ABC;7/20/2012;34.36;5.54;8000;20;12
ABC;7/23/2012;34.16;-0.2;12400;27;14
ABC;7/24/2012;32.77;-1.39;13200;32;15
ABC;7/25/2012;33.14;0.37;16800;41;14
ABC;7/26/2012;34.23;1.09;38400;47;15
ABC;7/27/2012;34.33;0.1;9200;22;16
ABC;7/30/2012;31.11;-3.22;11600;27;17
ABC;7/31/2012;34.69;3.58;8800;20;12
ABC;8/1/2012;35.28;0.59;11200;28;19
ABC;8/2/2012;35.89;0.61;17600;22;15
ABC;8/3/2012;38.84;2.95;17200;43;16
ABC;8/6/2012;47.81;8.97;18400;46;20
ABC;8/7/2012;57.25;9.44;18400;46;21
ABC;8/8/2012;71.73;14.48;27200;65;20
ABC;8/9/2012;56.99;-14.74;23200;29;15
ABC;8/10/2012;55.95;-1.04;16000;38;17
ABC;8/13/2012;59.29;3.34;22800;56;17
ABC;8/14/2012;57.83;-1.46;20400;45;17
ABC;8/15/2012;59.75;1.92;11600;29;16
ABC;8/16/2012;38.42;-21.33;18400;23;14
ABC;8/17/2012;34.51;-3.91;16400;40;12
ABC;8/20/2012;34.11;-0.4;6400;16;13
ABC;8/21/2012;31.85;-2.26;10000;25;14
ABC;8/22/2012;30.68;-1.17;12800;31;16
ABC;8/23/2012;32.27;1.59;24800;31;17
ABC;8/24/2012;35.51;3.24;9200;23;12
ABC;8/27/2012;38.81;3.3;7200;18;13
ABC;8/28/2012;39.78;0.97;6400;16;11
ABC;8/29/2012;35.27;-4.51;8800;10;8
ABC;8/30/2012;27.08;-8.19;6000;15;11
ABC;8/31/2012;30.85;3.77;4800;12;11
ABC;9/4/2012;31.87;1.02;10400;26;14
ABC;9/5/2012;33.39;1.52;10800;27;16
ABC;9/6/2012;29.41;-3.98;16000;20;14
ABC;9/7/2012;27.72;-1.69;14000;35;16
ABC;9/10/2012;25.8;-1.92;22400;52;20
ABC;9/11/2012;28.08;2.28;27200;67;17
ABC;9/12/2012;30.44;2.36;27600;65;21
ABC;9/13/2012;31.47;1.03;56800;65;20
ABC;9/14/2012;30.14;-1.33;19200;45;18
ABC;9/17/2012;32.34;2.2;23600;57;22
ABC;9/18/2012;32.26;-0.08;15200;34;19
ABC;9/19/2012;33.38;1.12;17600;43;16
ABC;9/20/2012;29.06;-4.32;27200;32;16
ABC;9/21/2012;29.83;0.77;11600;27;16
ABC;9/24/2012;30.11;0.28;16000;36;17
ABC;9/25/2012;32.17;2.06;12400;29;14
ABC;9/26/2012;31.97;-0.2;24000;29;16
ABC;9/27/2012;31.92;-0.05;7200;15;7
ABC;9/28/2012;37.85;5.93;22400;48;20
ABC;10/1/2012;35.05;-2.8;16800;37;17
ABC;10/2/2012;32.49;-2.56;15200;36;17
ABC;10/3/2012;30.52;-1.97;14400;26;16
ABC;10/4/2012;30.17;-0.35;16800;19;12
ABC;10/5/2012;30.25;0.08;10800;26;17
ABC;10/8/2012;31.42;1.17;9200;23;14
ABC;10/9/2012;30.61;-0.81;13200;33;15
ABC;10/10/2012;32.29;1.68;13200;29;16
ABC;10/11/2012;30.07;-2.22;22400;28;17
ABC;10/12/2012;35.68;5.61;16800;37;17
ABC;10/15/2012;38.63;2.95;17600;41;18
ABC;10/16/2012;37.78;-0.85;13600;29;18
ABC;10/17/2012;34.14;-3.64;15200;33;16
ABC;10/18/2012;32.71;-1.43;16800;21;12
ABC;10/19/2012;34.14;1.43;6400;16;13
ABC;10/22/2012;32.89;-1.25;8000;20;14
ABC;10/23/2012;33.11;0.22;6400;15;13
ABC;10/24/2012;33.89;0.78;8800;22;15
ABC;10/25/2012;36.28;2.39;12800;16;11
ABC;10/26/2012;35.99;-0.29;8400;20;15
ABC;10/29/2012;35.23;-0.76;14000;35;19
ABC;10/30/2012;35.33;0.1;5600;14;10
ABC;10/31/2012;35.16;-0.17;17600;39;15
ABC;11/1/2012;31.08;-4.08;28000;35;16
ABC;11/2/2012;28.56;-2.52;22000;53;19
ABC;11/5/2012;28.61;0.05;14800;34;16
ABC;11/6/2012;30.28;1.67;13600;34;17
ABC;11/7/2012;29.95;-0.33;28000;35;16
ABC;11/8/2012;26.87;-3.08;9200;23;13
ABC;11/9/2012;27.76;0.89;17600;22;16
ABC;11/13/2012;26.98;-0.78;14800;37;19
ABC;11/14/2012;25.93;-1.05;10800;27;19
ABC;11/15/2012;26.66;0.73;23200;29;12
ABC;11/16/2012;27.19;0.53;8400;21;12
ABC;11/19/2012;27.24;0.05;16000;20;12
ABC;11/20/2012;30.09;2.85;8000;19;14
ABC;11/21/2012;31.67;1.58;18400;22;13
ABC;11/26/2012;31.04;-0.63;5600;14;14
ABC;11/27/2012;29.65;-1.39;4800;12;11
ABC;11/28/2012;29.07;-0.58;5600;7;7
ABC;11/29/2012;27.67;-1.4;10000;23;16
ABC;11/30/2012;31.1;3.43;10000;25;14
ABC;12/3/2012;31.09;-0.01;14400;34;17
ABC;12/4/2012;30.93;-0.16;11600;29;14
ABC;12/5/2012;30.55;-0.38;13200;31;17
ABC;12/6/2012;30.39;-0.16;24000;29;16
ABC;12/7/2012;31.92;1.53;14000;34;15
ABC;12/10/2012;29.82;-2.1;14400;31;16
ABC;12/11/2012;29.89;0.07;10000;25;15
ABC;12/12/2012;27.35;-2.54;8400;21;9
ABC;12/13/2012;28.94;1.59;14400;18;10
ABC;12/14/2012;29.58;0.64;10400;25;16
ABC;12/17/2012;30.04;0.46;10000;25;17
ABC;12/18/2012;30.28;0.24;8800;21;11
ABC;12/19/2012;29.39;-0.89;16800;21;13
ABC;12/20/2012;28.62;-0.77;9200;22;13
ABC;12/21/2012;28.05;-0.57;19200;24;14
ABC;12/26/2012;29.1;1.05;6000;14;10
ABC;12/27/2012;31.25;2.15;18400;23;13
ABC;12/28/2012;31.31;0.06;7200;18;12
ABC;12/31/2012;33.39;2.08;19200;46;21
ABC;1/2/2013;32.87;-0.52;10800;26;16
ABC;1/3/2013;29.85;-3.02;29600;33;13
ABC;1/4/2013;30.56;0.71;9600;24;15
ABC;12/3/2012;31.09;-0.01;14400;34;17
ABC;12/4/2012;30.93;-0.16;11600;29;14
ABC;12/5/2012;30.55;-0.38;13200;31;17
ABC;12/6/2012;30.39;-0.16;24000;29;16
ABC;12/7/2012;31.92;1.53;14000;34;15
ABC;12/10/2012;29.82;-2.1;14400;31;16
ABC;12/11/2012;29.89;0.07;10000;25;15
ABC;12/12/2012;27.35;-2.54;8400;21;9
ABC;12/13/2012;28.94;1.59;14400;18;10
ABC;12/14/2012;29.58;0.64;10400;25;16
ABC;12/17/2012;30.04;0.46;10000;25;17
ABC;12/18/2012;30.28;0.24;8800;21;11
ABC;12/19/2012;29.39;-0.89;16800;21;13
ABC;12/20/2012;28.62;-0.77;9200;22;13
ABC;12/21/2012;28.05;-0.57;19200;24;14
ABC;12/26/2012;29.1;1.05;6000;14;10
ABC;12/27/2012;31.25;2.15;18400;23;13
ABC;12/28/2012;31.31;0.06;7200;18;12
ABC;12/31/2012;33.39;2.08;19200;46;21
ABC;1/2/2013;32.87;-0.52;10800;26;16
ABC;1/3/2013;29.85;-3.02;29600;33;13
ABC;1/4/2013;30.56;0.71;9600;24;15
ABC;1/7/2013;29.81;-0.75;6800;16;13
ABC;1/8/2013;30.24;0.43;8800;22;10
ABC;1/9/2013;29.55;-0.69;6400;15;11
ABC;1/10/2013;30.46;0.91;27200;29;13
ABC;1/11/2013;34.52;4.06;10800;25;14
ABC;1/14/2013;37.41;2.89;10400;23;12
ABC;1/15/2013;35.47;-1.94;11200;28;17
ABC;1/16/2013;33.44;-2.03;21600;25;10
ABC;1/17/2013;29.23;-4.21;12400;24;13
ABC;1/18/2013;29.26;0.03;27200;28;13
ABC;1/22/2013;32.09;2.83;12400;29;17
ABC;1/23/2013;31.88;-0.21;14000;35;13
ABC;1/24/2013;29.56;-2.32;20800;24;14
ABC;1/25/2013;31.45;1.89;8800;21;15
ABC;1/28/2013;33.58;2.13;6000;13;9
ABC;1/29/2013;31.14;-2.44;10800;27;11
ABC;1/30/2013;31.3;0.16;13600;34;14
ABC;1/31/2013;31.04;-0.26;29600;37;13
ABC;2/1/2013;33.74;2.7;11600;24;12
ABC;2/4/2013;31.76;-1.98;10400;24;12
ABC;2/5/2013;31.19;-0.57;18800;41;12
ABC;2/6/2013;31.9;0.71;10000;25;13
ABC;2/7/2013;31.53;-0.37;35200;43;13
ABC;2/8/2013;33.21;1.68;13600;33;14
ABC;2/11/2013;32.08;-1.13;15200;31;12
ABC;2/12/2013;32.16;0.08;17600;32;16
ABC;2/13/2013;31.25;-0.91;21600;27;12
ABC;2/14/2013;29.08;-2.17;6400;16;10
ABC;2/15/2013;31.31;2.23;13600;16;8
ABC;2/19/2013;32.54;1.23;11600;29;13
ABC;2/20/2013;30.77;-1.77;15200;37;17
ABC;2/21/2013;30.27;-0.5;25600;31;14
ABC;2/22/2013;32.5;2.23;10400;26;13
ABC;2/25/2013;32.9;0.4;14000;32;14
ABC;2/26/2013;34.8;1.9;19200;37;16
ABC;2/27/2013;32.51;-2.29;6800;16;13
ABC;2/28/2013;29.8;-2.71;20800;26;14
ABC;3/1/2013;31.49;1.69;6000;14;13
ABC;3/4/2013;30.13;-1.36;7600;18;12
ABC;3/5/2013;30.51;0.38;6800;16;11
ABC;3/6/2013;32.18;1.67;10000;25;12
ABC;3/7/2013;31.41;-0.77;8800;11;10
ABC;3/8/2013;31.38;-0.03;5600;11;10
ABC;3/11/2013;31.5;0.12;400;1;2
ABC;3/12/2013;31.68;0.18;2800;7;7
ABC;3/13/2013;32.21;0.53;4400;11;9
ABC;3/14/2013;32.19;-0.02;10400;12;7
ABC;3/15/2013;35.06;2.87;7200;16;15
ABC;3/18/2013;36.06;1;8800;21;13
ABC;3/19/2013;36.4;0.34;8800;22;13
ABC;3/20/2013;35.53;-0.87;6000;12;11
ABC;3/21/2013;33.8;-1.73;18400;21;12
ABC;3/22/2013;36.28;2.48;10000;20;14
ABC;3/25/2013;37.05;0.77;5600;14;14
ABC;3/26/2013;36.74;-0.31;27200;33;16
ABC;3/27/2013;36.23;-0.51;8800;11;12
ABC;3/28/2013;37;0.77;13200;33;16
ABC;4/1/2013;36.52;-0.48;16000;34;15
ABC;4/2/2013;37.54;1.02;19600;41;16
ABC;4/3/2013;37.29;-0.25;8000;20;10
ABC;4/4/2013;35.29;-2;10400;13;10
ABC;4/5/2013;35.83;0.54;6800;17;12
ABC;4/8/2013;36.67;0.84;6400;16;12
ABC;4/9/2013;36.22;-0.45;10400;26;13
ABC;4/10/2013;36.08;-0.14;7600;18;11
ABC;4/11/2013;34.91;-1.17;6400;8;11
ABC;4/12/2013;38.38;3.47;4400;11;10
ABC;4/15/2013;36.88;-1.5;6000;15;13
ABC;4/16/2013;36.38;-0.5;8000;20;10
ABC;4/17/2013;37.66;1.28;3200;7;10
ABC;4/18/2013;37.67;0.01;14400;16;11
ABC;4/19/2013;40.25;2.58;5600;14;10
ABC;4/22/2013;39.38;-0.87;10800;26;14
ABC;4/23/2013;39.54;0.16;12400;30;13
ABC;4/24/2013;37.38;-2.16;14000;32;17
ABC;4/25/2013;37.51;0.13;17600;21;12
ABC;4/26/2013;41.51;4;9600;23;13
ABC;4/29/2013;42.69;1.18;6800;17;15
ABC;4/30/2013;42.55;-0.14;10400;25;15
ABC;5/1/2013;43.29;0.74;14000;35;16
ABC;5/2/2013;39.42;-3.87;31200;39;16
ABC;5/3/2013;37.61;-1.81;5600;13;11
ABC;5/6/2013;36.27;-1.34;6000;15;10
ABC;5/7/2013;34.67;-1.6;7600;19;12
ABC;5/8/2013;35.32;0.65;6800;17;12
ABC;5/9/2013;31.58;-3.74;24800;28;17
ABC;5/10/2013;39.26;7.68;13600;29;13
ABC;5/13/2013;43.11;3.85;10000;25;15
ABC;5/14/2013;42.14;-0.97;13600;34;17
ABC;5/15/2013;39.2;-2.94;6400;16;14
ABC;5/16/2013;34.15;-5.05;13600;17;11
ABC;5/17/2013;38.63;4.48;7200;16;13
ABC;5/20/2013;39.66;1.03;14400;36;17
ABC;5/21/2013;38.93;-0.73;9600;24;14
ABC;5/22/2013;38.4;-0.53;18400;23;12
ABC;5/23/2013;36.56;-1.84;8800;21;12
ABC;5/24/2013;37.55;0.99;5600;14;11
ABC;5/28/2013;38.62;1.07;11200;28;15
ABC;5/29/2013;39.17;0.55;28000;34;18
ABC;5/30/2013;41.5;2.33;11200;28;16
ABC;5/31/2013;43.62;2.12;9200;23;14
ABC;6/3/2013;38.99;-4.63;8400;20;13
ABC;6/4/2013;38.15;-0.84;9600;24;13
ABC;6/5/2013;39.63;1.48;8800;22;13
ABC;6/6/2013;39.73;0.1;8800;11;10
ABC;6/7/2013;38.64;-1.09;7200;17;9
ABC;6/10/2013;37.85;-0.79;6800;17;15
ABC;6/11/2013;38.59;0.74;7600;19;11
ABC;6/12/2013;35.6;-2.99;9200;21;13
ABC;6/13/2013;35.31;-0.29;15200;19;14
ABC;6/14/2013;35.86;0.55;5600;14;14
ABC;6/17/2013;37.61;1.75;7200;18;14
ABC;6/18/2013;36.22;-1.39;7200;18;13
ABC;6/19/2013;36.58;0.36;7600;19;11
ABC;6/20/2013;36.18;-0.4;11200;14;12
ABC;6/21/2013;35.94;-0.24;4800;12;11
ABC;6/24/2013;36.1;0.16;10000;25;14
ABC;6/25/2013;36.39;0.29;8400;20;16
ABC;6/26/2013;42.59;6.2;21600;27;11
ABC;6/27/2013;47.15;4.56;4000;10;8
ABC;6/28/2013;83.21;36.06;11600;28;14
ABC;7/1/2013;119.81;36.6;10400;26;13
ABC;7/2/2013;63.4;-56.41;11200;24;13
ABC;7/3/2013;49.68;-13.72;11200;27;10
ABC;7/5/2013;43.64;-6.04;11200;14;11
ABC;7/8/2013;48.88;5.24;4800;12;10
ABC;7/9/2013;46.46;-2.42;5600;13;11
ABC;7/10/2013;41.21;-5.25;8000;19;18
ABC;7/11/2013;39.06;-2.15;16000;19;16
ABC;7/12/2013;49.14;10.08;8400;21;15
ABC;7/15/2013;46.53;-2.61;10000;24;15
ABC;7/16/2013;39.2;-7.33;9200;23;17
ABC;7/17/2013;39.97;0.77;12800;32;15
ABC;7/18/2013;42.42;2.45;10400;13;12
ABC;7/19/2013;44.85;2.43;10000;25;14
ABC;7/22/2013;45.22;0.37;12800;32;16
ABC;7/23/2013;41.13;-4.09;9600;24;10
ABC;7/24/2013;40.22;-0.91;6800;14;11
ABC;7/25/2013;42.02;1.8;32800;41;18
ABC;7/26/2013;41.18;-0.84;5600;14;14
ABC;7/29/2013;38.87;-2.31;6800;16;11
ABC;7/30/2013;42.54;3.67;4400;11;9
ABC;7/31/2013;38.59;-3.95;15200;38;19
ABC;8/1/2013;36.91;-1.68;23200;29;12
ABC;8/2/2013;39.11;2.2;9600;23;14
ABC;8/5/2013;36.29;-2.82;23600;59;17
ABC;8/6/2013;34.41;-1.88;20800;49;18
ABC;8/7/2013;34.12;-0.29;24400;56;17
ABC;8/8/2013;34.28;0.16;30400;38;15
ABC;8/9/2013;35.37;1.09;24400;61;20
ABC;8/12/2013;36.22;0.85;16400;41;15
ABC;8/13/2013;37.84;1.62;10400;26;14
ABC;8/14/2013;39.46;1.62;7600;19;12
ABC;8/15/2013;37.51;-1.95;24000;30;11
ABC;8/16/2013;39.49;1.98;10800;27;16
ABC;8/19/2013;43.6;4.11;12400;31;20
ABC;8/20/2013;48.48;4.88;6400;16;11
ABC;8/21/2013;49.64;1.16;6400;16;12
ABC;8/22/2013;36.35;-13.29;16800;21;14
ABC;8/23/2013;35.69;-0.66;14400;35;15
ABC;8/26/2013;40.98;5.29;12400;31;15
ABC;8/27/2013;41.19;0.21;10800;27;15
ABC;8/28/2013;38.38;-2.81;10800;26;17
ABC;8/29/2013;38.44;0.06;19200;23;12
ABC;8/30/2013;39.6;1.16;16000;37;13
ABC;9/3/2013;44.41;4.81;12800;29;15
ABC;9/4/2013;46.9;2.49;8000;20;12
ABC;9/5/2013;45.02;-1.88;25600;32;15
ABC;9/6/2013;40.77;-4.25;13200;33;14
ABC;9/9/2013;35.41;-5.36;16800;42;15
ABC;9/10/2013;35.14;-0.27;13200;33;14
ABC;9/11/2013;34.72;-0.42;9200;22;12
ABC;9/12/2013;35.67;0.95;24000;26;13
ABC;9/13/2013;37.25;1.58;9200;22;10
ABC;9/16/2013;34.36;-2.89;16800;42;17
ABC;9/17/2013;36.38;2.02;13200;29;12
ABC;9/18/2013;36.56;0.18;14000;32;11
ABC;9/19/2013;35.91;-0.65;26400;33;14
ABC;9/20/2013;35.03;-0.88;12400;31;15
ABC;9/23/2013;35.02;-0.01;8800;22;13
ABC;9/24/2013;33.57;-1.45;19200;47;16
ABC;9/25/2013;31.98;-1.59;12800;32;13
ABC;9/26/2013;29.8;-2.18;27200;34;13
ABC;9/27/2013;32.15;2.35;8400;21;10
ABC;9/30/2013;33.83;1.68;9200;23;12
ABC;10/1/2013;35.08;1.25;6400;15;10
ABC;10/2/2013;33.5;-1.58;6000;15;10
ABC;10/3/2013;32.53;-0.97;36800;45;13
ABC;10/4/2013;33.27;0.74;9200;23;13
ABC;10/7/2013;33.62;0.35;10400;26;13
ABC;10/8/2013;33.48;-0.14;11200;28;15
ABC;10/9/2013;32.38;-1.1;9200;21;13
ABC;10/10/2013;33.41;1.03;28000;33;17
ABC;10/11/2013;34.18;0.77;14400;35;14
ABC;10/14/2013;34.61;0.43;12000;30;18
ABC;10/15/2013;35.37;0.76;11200;28;14
ABC;10/16/2013;36.55;1.18;13600;34;18
ABC;10/17/2013;34.91;-1.64;28800;36;14
ABC;10/18/2013;34.87;-0.04;16000;32;12
ABC;10/21/2013;35.33;0.46;11200;28;12
ABC;10/22/2013;35.08;-0.25;17600;39;19
ABC;10/23/2013;34.98;-0.1;14400;36;17
ABC;10/24/2013;34.48;-0.5;20000;25;15
ABC;10/25/2013;34.05;-0.43;12400;31;14
ABC;10/28/2013;34;-0.05;11600;28;10
ABC;10/29/2013;33.78;-0.22;10800;27;13
ABC;10/30/2013;34.36;0.58;10400;26;12
ABC;10/31/2013;33.7;-0.66;21600;27;14
ABC;11/1/2013;32.47;-1.23;11600;28;14
ABC;11/4/2013;30.55;-1.92;12400;31;13
ABC;11/5/2013;30.69;0.14;11200;28;17
ABC;11/6/2013;29.95;-0.74;22400;28;15
ABC;11/7/2013;31.04;1.09;10000;23;14
ABC;11/8/2013;32.86;1.82;21600;26;14
ABC;11/12/2013;34.76;1.9;10800;27;17
ABC;11/13/2013;33.61;-1.15;16000;37;15
ABC;11/14/2013;31.74;-1.87;18400;23;12
ABC;11/15/2013;30.96;-0.78;8000;19;14
ABC;11/18/2013;30.89;-0.07;11200;27;16
ABC;11/19/2013;30.67;-0.22;8800;22;14
ABC;11/20/2013;33.74;3.07;13600;33;15
ABC;11/21/2013;34.35;0.61;28000;33;15
ABC;11/22/2013;34.89;0.54;16800;39;20
ABC;11/25/2013;35.76;0.87;28800;30;17
ABC;11/26/2013;33.47;-2.29;6400;8;7
ABC;11/27/2013;35.2;1.73;8400;21;12
ABC;12/2/2013;36.06;0.86;14800;36;19
ABC;12/3/2013;41.78;5.72;9200;23;14
ABC;12/4/2013;46.29;4.51;9600;24;17
ABC;12/5/2013;44.69;-1.6;21600;27;15
ABC;12/6/2013;63;18.31;6000;15;11
ABC;12/9/2013;69.42;6.42;10400;24;17
ABC;12/10/2013;68.57;-0.85;14800;37;17
ABC;12/11/2013;52.18;-16.39;8800;19;14
ABC;12/12/2013;45.95;-6.23;36800;44;19
ABC;12/13/2013;42.18;-3.77;9600;23;14
ABC;12/16/2013;39.27;-2.91;8800;22;16
ABC;12/17/2013;39.35;0.08;11200;28;16
ABC;12/18/2013;43.54;4.19;8400;17;14
ABC;12/19/2013;40.82;-2.72;29600;35;14
ABC;12/20/2013;41.39;0.57;11600;29;11
ABC;12/23/2013;42.1;0.71;21600;22;13
ABC;12/26/2013;39.62;-2.48;16800;19;13
ABC;12/27/2013;39.95;0.33;5600;14;8
ABC;12/30/2013;39.34;-0.61;4400;9;9
ABC;12/31/2013;38.98;-0.36;5600;14;13
ABC;1/2/2014;38.95;-0.03;18400;23;16
ABC;1/3/2014;42.01;3.06;7600;19;14
ABC;1/6/2014;46.19;4.18;7200;18;14
ABC;1/7/2014;44.69;-1.5;13200;31;17
ABC;1/8/2014;38.47;-6.22;12000;30;13
ABC;1/9/2014;36.93;-1.54;20800;26;16
ABC;1/10/2014;37.52;0.59;13200;32;18
ABC;1/13/2014;39.07;1.55;8400;21;14
ABC;1/14/2014;38.05;-1.02;8400;21;16
ABC;1/15/2014;39.85;1.8;21600;27;17
